id Объекта;Объект;Адрес;id Ведомственной Организации;Ведомственная Организация;Доступность;Доступность;Широта (Latitude);Долгота (Longitude)
119673;Спортивный комплекс дошкольного образовательного учреждения;Самаркандский бульвар, дом 32, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.698605633272;37.812146304162
119674;Спортивный комплекс дошкольного образовательного учреждения;Самаркандский бульвар, дом 11, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.69925526910185;37.82303136799563
119675;Спортивный комплекс образовательного учреждения;Сормовская улица, дом 17, корпус 8;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.70539765951856;37.811501423278514
119676;Спортивный комплекс образовательного учреждения;улица Маршала Полубоярова, дом 22;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.682720324513646;37.86005386871675
119677;Спортивный комплекс дошкольного образовательного учреждения;улица Авиаконструктора Миля, дом 13, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.68205138530736;37.85810552644907
119678;Спортивный комплекс дошкольного образовательного учреждения;улица Маршала Полубоярова, дом 24, корпус 4;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.68124794994;37.859243732076
119679;Спортивный комплекс дошкольного образовательного учреждения;Большой Предтеченский переулок, дом 24;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.7605026422003;37.56592201019285
119680;Спортивный комплекс образовательного учреждения;Большой Трёхгорный переулок, дом 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.76025363466421;37.56393234971039
119681;Спортивный комплекс образовательного учреждения;улица Николаева, дом 5;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.756534540404;37.56818641556
119682;Спортивный комплекс дошкольного образовательного учреждения;Глубокий переулок, дом 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.755462773595;37.56981746627
119683;Спортивный комплекс дошкольного образовательного учреждения;Верхний Предтеченский переулок, дом 10;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.758580561921136;37.57200257802961
119684;Спортивный комплекс дошкольного образовательного учреждения;Васильевская улица, дом 4;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.770858554182;37.587176393848
119685;Спортивный комплекс дошкольного образовательного учреждения;Большая Декабрьская улица, дом 10;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.767816588735;37.555948241733
119686;Спортивный комплекс дошкольного образовательного учреждения;Большая Грузинская улица, дом 67, строение 1;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.773333976101;37.584476868717
119687;Спортивный комплекс дошкольного образовательного учреждения;Шмитовский проезд, дом 9/5;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.758196348744;37.552899784061
119688;Спортивный комплекс дошкольного образовательного учреждения;Большая Декабрьская улица, дом 8;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.767275345805;37.556242203704
119689;Спортивный комплекс дошкольного образовательного учреждения;Большой Трёхгорный переулок, дом 8;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.76084746192413;37.56513344074246
119690;Спортивный комплекс дошкольного образовательного учреждения;Зоологическая улица, дом 26, строение 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.7672424692;37.582769877203
119691;Спортивный комплекс образовательного учреждения;Кутузовский проспект, дом 80;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.72573000979879;37.455616366377384
119692;Спортивный комплекс дошкольного образовательного учреждения;улица Алексея Свиридова, дом 3, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.72663432174262;37.45728516071247
119693;Спортивный комплекс образовательного учреждения;Шипиловская улица, дом 59, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.62456075813826;37.74940270077583
119694;Спортивный комплекс дошкольного образовательного учреждения;2-й Красногвардейский проезд, дом 4Б;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.75294608691782;37.53740744615552
119695;Спортивный комплекс дошкольного образовательного учреждения;Стрельбищенский переулок, дом 21А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.76333675718191;37.53922665277842
119696;Спортивный комплекс дошкольного образовательного учреждения;Стрельбищенский переулок, дом 11Б;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.760609024356;37.53722467361
119697;Спортивный комплекс образовательного учреждения;улица Подвойского, дом 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.758916313113;37.536403991401
119698;Спортивный комплекс дошкольного образовательного учреждения;улица Подвойского, дом 18А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.763401536311;37.5383024957
119699;Спортивный комплекс образовательного учреждения;2-я Черногрязская улица, дом 7, строение 1;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.76296470889175;37.54699634338376
119700;Спортивный комплекс дошкольного образовательного учреждения;Стрельбищенский переулок, дом 11А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.760516561622;37.538037860118
119701;Спортивный комплекс дошкольного образовательного учреждения;Валдайский проезд, дом 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.866455;37.465694
119702;Спортивный комплекс дошкольного образовательного учреждения;Ленинградское шоссе, дом 116А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.866955;37.465218
119703;Спортивный комплекс дошкольного образовательного учреждения;Прибрежный проезд, дом 14А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.872991;37.46608
119704;Спортивный комплекс дошкольного образовательного учреждения;Валдайский проезд, дом 20;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.872133196366;37.465993625681
119705;Спортивный комплекс дошкольного образовательного учреждения;Смольная улица, дом 61А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.868789;37.470815
119706;Спортивный комплекс образовательного учреждения;Смольная улица, дом 75;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.873281030229;37.467371422977
119707;Спортивный комплекс дошкольного образовательного учреждения;Валдайский проезд, дом 18;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.871324;37.466539
119708;Спортивный комплекс образовательного учреждения;Прибрежный проезд, дом 12;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.873442653125;37.465333371085
119709;Спортивный комплекс дошкольного образовательного учреждения;Беломорская улица, дом 26А, строение 1;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.862439532147;37.476003720237
119710;Спортивный комплекс образовательного учреждения;Валдайский проезд, дом 14;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.868182;37.468515
119711;Спортивный комплекс дошкольного образовательного учреждения;Перервинский бульвар, дом 16, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.655363481585;37.768779210505
119712;Спортивный комплекс дошкольного образовательного учреждения;Перервинский бульвар, дом 20, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.6541580273836;37.77007415287756
119713;Спортивный комплекс образовательного учреждения;Перервинский бульвар, дом 16, корпус 1;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.65571815998001;37.76973221593855
119714;Спортивный комплекс образовательного учреждения;Перервинский бульвар, дом 20, корпус 1;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.65458713334122;37.77134003802846
119715;Спортивный комплекс образовательного учреждения;Тимирязевская улица, дом 36;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.822898;37.559954
119716;Спортивный комплекс дошкольного образовательного учреждения;Большая Грузинская улица, дом 60, строение 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.771821488017;37.585397860119
119717;Спортивный комплекс образовательного учреждения;Зоологическая улица, дом 28, строение 1;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.766678747949;37.584843607842
119718;Спортивный комплекс образовательного учреждения;улица Красина, дом 20, строение 1;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.7682836121;37.587803106579
119719;Спортивный комплекс образовательного учреждения;Большой Тишинский переулок, дом 39;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.768638361478985;37.56947861934659
119721;Спортивный комплекс дошкольного образовательного учреждения;улица 1905 Года, дом 4;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.765299097056;37.561618504299
119722;Спортивный комплекс образовательного учреждения;улица Климашкина, дом 13Б, строение 1;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.76745796811173;37.56959035337187
119725;Спортивный комплекс дошкольного образовательного учреждения;улица Пресненский Вал, дом 4/29;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.763875534536;37.564261525131
119726;Спортивный комплекс образовательного учреждения;Большой Кондратьевский переулок, дом 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.772820485718675;37.58243368888812
119727;Спортивный комплекс образовательного учреждения;Фестивальная улица, дом 16;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.859622777978;37.497332822069
119728;Спортивный комплекс дошкольного образовательного учреждения;Фестивальная улица, дом 61А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.861181;37.497827
119729;Спортивный комплекс образовательного учреждения;Фестивальная улица, дом 69;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.862424251234;37.503028100404
119730;Спортивный комплекс дошкольного образовательного учреждения;Фестивальная улица, дом 26А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.859994972805;37.502147583992
119731;Спортивный комплекс образовательного учреждения;Петрозаводская улица, дом 7А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.864392574782;37.496734165676
119732;Спортивный комплекс дошкольного образовательного учреждения;улица Ляпидевского, дом 10А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.857684989425;37.49959653373
119733;Спортивный комплекс дошкольного образовательного учреждения;Грайвороновская улица, дом 10, корпус 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.71749668258559;37.732301656413924
119734;Спортивный комплекс дошкольного образовательного учреждения;Грайвороновская улица, дом 8, корпус 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.71709080306805;37.730621236770546
119735;Спортивный комплекс дошкольного образовательного учреждения;Грайвороново, квартал 90А, корпус 15;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.72301007899;37.736810656414
119736;Спортивный комплекс дошкольного образовательного учреждения;Саратовская улица, дом 3, корпус 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.71524028226499;37.732566067458585
119737;Спортивный комплекс образовательного учреждения;Волжский бульвар, дом 6, корпус 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.717518;37.736887
119738;Спортивный комплекс образовательного учреждения;Волжский бульвар, дом 6, корпус 4;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.717239;37.735341
119741;Спортивный комплекс дошкольного образовательного учреждения;Денисовский переулок, дом 15;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.767177166212;37.675904766865
119742;Спортивный комплекс дошкольного образовательного учреждения;Госпитальный переулок, дом 4А, строение 4;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.769646;37.688144
119743;Спортивный комплекс дошкольного образовательного учреждения;Малый Демидовский переулок, дом 3А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.764232;37.666297
119744;Спортивный комплекс дошкольного образовательного учреждения;Старая Басманная улица, дом 24, строение 4;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.766754;37.667752
119745;Спортивный комплекс дошкольного образовательного учреждения;Доброслободская улица, дом 6;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.768013027169;37.670761285787
119746;Спортивный комплекс дошкольного образовательного учреждения;Бакунинская улица, дом 11, строение 1;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.774763952455;37.680001720237
119747;Спортивный комплекс образовательного учреждения;Гороховский переулок, дом 10;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.76490856049;37.665991708003
119748;Спортивный комплекс образовательного учреждения;Токмаков переулок, дом 17, строение 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.766972;37.670887
119749;Спортивный комплекс образовательного учреждения;Лефортовский переулок, дом 10;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.769276;37.677975
119750;Спортивный комплекс образовательного учреждения;Покровская улица, дом 35;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.7059192909346;37.91899475631405
119751;Спортивный комплекс дошкольного образовательного учреждения;улица Борисовские Пруды, дом 14, корпус 6;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.63396481320589;37.74634102641031
119752;Спортивный комплекс образовательного учреждения;улица Борисовские Пруды, дом 12, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.63554836289444;37.74334569384614
119753;Спортивный комплекс дошкольного образовательного учреждения;улица Борисовские Пруды, дом 6, корпус 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.63272447201494;37.73568934210427
119754;Спортивный комплекс образовательного учреждения;Волгоградский проспект, дом 104, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.70286606135538;37.774080725468615
119755;Спортивный комплекс образовательного учреждения;Есенинский бульвар, дом 14, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.70052723043177;37.77491692172949
119756;Спортивный комплекс образовательного учреждения;Зеленодольская улица, дом 41, корпус 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.702556;37.769082
119757;Спортивный комплекс дошкольного образовательного учреждения;улица Юных Ленинцев, дом 83, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.70035901255572;37.772935230761014
119758;Спортивный комплекс дошкольного образовательного учреждения;улица Юных Ленинцев, дом 75, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.700810090745;37.769924862613756
119760;Спортивный комплекс образовательного учреждения;улица Маршала Василевского, дом 11, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.805292104461;37.467456188239
119762;Спортивный комплекс дошкольного образовательного учреждения;улица Академика Бочвара, дом 4;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.806787383037;37.460788677132
119763;Спортивный комплекс дошкольного образовательного учреждения;Мурановская улица, дом 13А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.894429713803;37.598753300091
119764;Спортивный комплекс среднего профессионального образовательного учреждения;Шенкурский проезд, дом 9;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.893808;37.590282
119765;Спортивный комплекс образовательного учреждения;Шенкурский проезд, дом 15;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.89647404084;37.589316730778
119766;Спортивный комплекс дошкольного образовательного учреждения;Мурановская улица, дом 19А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.896110108597;37.600747689004
119767;Спортивный комплекс образовательного учреждения;Шенкурский проезд, дом 8Г;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.894509809567;37.59395632712
119768;Спортивный комплекс дошкольного образовательного учреждения;Мурановская улица, дом 7А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.892233;37.596282
119769;Спортивный комплекс образовательного учреждения;Шенкурский проезд, дом 4А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.891352422729;37.593351784811
119770;Спортивный комплекс дошкольного образовательного учреждения;Шенкурский проезд, дом 10А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.894752;37.592563
119771;Спортивный комплекс дошкольного образовательного учреждения;улица Лескова, дом 6Г;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.897004;37.592545
119772;Спортивный комплекс образовательного учреждения;улица Лескова, дом 8А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.896737884152;37.595991080852
119773;Спортивный комплекс дошкольного образовательного учреждения;Шенкурский проезд, дом 6А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.892644202148;37.592946606151
119774;Спортивный комплекс образовательного учреждения;Чертановская улица, дом 62А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.599358472090486;37.58583716390534
119775;Спортивный комплекс образовательного учреждения;Чертановская улица, дом 60А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.60157459524451;37.584567255584915
119776;Спортивный комплекс дошкольного образовательного учреждения;Чертановская улица, дом 62, корпус Б;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.60046215065329;37.58416572883503
119777;Спортивный комплекс дошкольного образовательного учреждения;улица Академика Янгеля, дом 14А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.598456;37.582188
119778;Спортивный комплекс дошкольного образовательного учреждения;Чертановская улица, дом 58А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.602063073468;37.587041923942
119779;Спортивный комплекс образовательного учреждения;улица Вучетича, дом 6;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.808447;37.560754
119780;Спортивный комплекс образовательного учреждения;Лукинская улица, дом 12, корпус 1;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.648728816429504;37.34121016024939
119781;Спортивный комплекс образовательного учреждения;Лукинская улица, дом 16, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.646240643539;37.33758906144631
119782;Спортивный комплекс дошкольного образовательного учреждения;Лукинская улица, дом 14, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.64739820032399;37.33958151339945
119783;Спортивный комплекс дошкольного образовательного учреждения;Чертановская улица, дом 14Б;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.62967821440334;37.59567689814707
119784;Спортивный комплекс дошкольного образовательного учреждения;микрорайон Северное Чертаново, корпус 814;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.631941347537;37.587506461669
119785;Спортивный комплекс дошкольного образовательного учреждения;микрорайон Северное Чертаново, корпус 812;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.63758140466245;37.59294646378876
119786;Спортивный комплекс образовательного учреждения;микрорайон Северное Чертаново, корпус 810;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.634443466087;37.595005708162
119787;Спортивный комплекс дошкольного образовательного учреждения;Чертановская улица, дом 8А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.63133765661714;37.597029801075834
119788;Спортивный комплекс образовательного учреждения;Сумской проезд, дом 21А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.629503688008;37.594682115546
119789;Спортивный комплекс дошкольного образовательного учреждения;Чертановская улица, дом 4А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.631976478291634;37.599444419642964
119790;Спортивный комплекс образовательного учреждения;микрорайон Северное Чертаново, корпус 809;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.634797092190645;37.596410327950075
119791;Спортивный комплекс образовательного учреждения;Сумской проезд, дом 19А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.63152551398316;37.595487474866836
119792;Спортивный комплекс дошкольного образовательного учреждения;микрорайон Северное Чертаново, корпус 813;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.63529996561113;37.5903102306535
119793;Спортивный комплекс дошкольного образовательного учреждения;микрорайон Северное Чертаново, корпус 811;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.639378226353;37.598534130894
119794;Спортивный комплекс общеобразовательного учреждения;Пролетарский проспект, дом 7, корпус 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.64667972173659;37.65957829652953
119795;Спортивный комплекс дошкольного общеобразовательного учреждения;Каширское шоссе, дом 46, корпус 4;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.6466517045441;37.66390205680594
119796;Спортивный комплекс дошкольного образовательного учреждения;Каширское шоссе, дом 38, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.648319435184;37.660036775463
119797;Спортивный комплекс общеобразовательного учреждения;улица Москворечье, дом 39;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.64611462800588;37.663293171224645
119798;Спортивный комплекс дошкольного образовательного учреждения;Коломенская улица, дом 9, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.680785793726;37.703413868717
119799;Спортивный комплекс образовательного учреждения;Коломенская набережная, дом 16;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.6771811940212;37.70025341600801
119800;Спортивный комплекс дошкольного образовательного учреждения;Коломенская набережная, дом 6, корпус 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.682437;37.706317
119801;Спортивный комплекс дошкольного образовательного учреждения;Коломенская набережная, дом 24, корпус 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.675798;37.69145
119802;Спортивный комплекс дошкольного образовательного учреждения;Коломенская улица, дом 15, корпус 3;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.67848640219575;37.6995651868208
119803;Спортивный комплекс образовательного учреждения;Коломенская набережная, дом 8;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.68118216386781;37.706111275463094
119804;Спортивный комплекс образовательного учреждения;улица Газопровод, дом 4;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.588579012012715;37.60893253736454
119805;Спортивный комплекс образовательного учреждения;Глубокий переулок, дом 7;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.75760922466155;37.5714466502974
119806;Спортивный комплекс образовательного учреждения;Дружинниковская улица, дом 9, строение 2;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.757300225149;37.572294337703
119807;Спортивный комплекс образовательного учреждения;Старокаширское шоссе, дом 2, корпус 11;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.659933864488;37.62681666137638
119808;Спортивный комплекс дошкольного образовательного учреждения;Дорожная улица, дом 7, корпус 4;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.601623526548;37.623677784061
119809;Спортивный комплекс образовательного учреждения;улица Подольских Курсантов, дом 18Б;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.605100506878;37.617323744908
119810;Спортивный комплекс дошкольного образовательного учреждения;улица Подольских Курсантов, дом 8А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.605292;37.614671
119811;Спортивный комплекс дошкольного образовательного учреждения;улица Подольских Курсантов, дом 6А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.605798715422054;37.61249354232713
119812;Спортивный комплекс дошкольного образовательного учреждения;3-й Дорожный проезд, дом 9А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.60263148139654;37.61872518402643
119813;Спортивный комплекс образовательного учреждения;улица Подольских Курсантов, дом 16А;219814;Департамент образования и науки города Москвы;4;Шаговая доступность;55.60563450512;37.619886473903
